UNIX_TS,CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,TVE,Hour,Weekday,Month,Season,HTE
1372355800.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,6.0,1.0,1.0
1368521900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0
1351382300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,5.0,10.0,2.0,1.0
1358927900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,1.0
1382137100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,10.0,2.0,1.0
1380232700.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,3.0,9.0,2.0,1.0
1352861800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,11.0,2.0,1.0
1389693400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1383364700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,4.0,11.0,2.0,1.0
1394571500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,3.0,0.0,1.0
1371841000.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,4.0,6.0,1.0,1.0
1335405400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,4.0,1.0,1.0
1349690200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,2.0,1.0
1358992600.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,2.0,1.0,0.0,1.0
1353506300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,11.0,2.0,1.0
1336975100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,6.0,5.0,1.0,1.0
1365854300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,1.0,1.0
1347404300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,9.0,2.0,1.0
1382068700.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,3.0,10.0,2.0,1.0
1368187100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,1.0,1.0
1335211100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,1.0
1364140700.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,6.0,3.0,0.0,1.0
1356296300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,6.0,12.0,3.0,1.0
1355597800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,5.0,12.0,3.0,1.0
1377640700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,8.0,2.0,1.0
1375923500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,8.0,2.0,1.0
1356458200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,1.0,12.0,3.0,1.0
1385567900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,2.0,1.0
1341590300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,1.0,1.0
1359298700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0
1353675500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,11.0,2.0,1.0
1383317900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,11.0,2.0,1.0
1374184700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,7.0,1.0,1.0
1345712300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0
1352019500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,2.0,1.0
1353819500.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,5.0,11.0,2.0,1.0
1390823800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0
1373007500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,3.0,7.0,1.0,1.0
1356425900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,1.0
1353049100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,3.0,11.0,2.0,1.0
1348257500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0,9.0,2.0,1.0
1339628300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,1.0,1.0
1385409500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,2.0,1.0
1374551900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,1.0,1.0
1383807500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,11.0,2.0,1.0
1383753500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,11.0,2.0,1.0
1334948200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,4.0,1.0,1.0
1374224300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,1.0,1.0
1337583500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,5.0,1.0,1.0
1348426600.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,6.0,9.0,2.0,1.0
1359647900.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0
1359611900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,2.0,1.0,0.0,1.0
1394927900.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,0.0,1.0
1385528300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,11.0,2.0,1.0
1370581100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,3.0,6.0,1.0,1.0
1363856300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0
1342385900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,7.0,1.0,1.0
1382943500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,6.0,10.0,2.0,1.0
1352429800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,11.0,2.0,1.0
1347685100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,4.0,9.0,2.0,1.0
1369501000.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,5.0,5.0,1.0,1.0
1381445900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,10.0,2.0,1.0
1357865900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,3.0,1.0,0.0,1.0
1340542700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,1.0,0.0
1367665000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0
1395784700.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,3.0,0.0,1.0
1394301400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,5.0,3.0,0.0,1.0
1367823500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,6.0,5.0,1.0,1.0
1390564700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0
1348073900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,2.0,9.0,2.0,1.0
1380776300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,2.0,10.0,2.0,1.0
1340276200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0
1385420300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,2.0,1.0
1359683800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,3.0,1.0,0.0,1.0
1342526300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,1.0
1385459800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,1.0
1380398300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,9.0,2.0,1.0
1373057900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,4.0,7.0,1.0,1.0
1394006300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,3.0,0.0,1.0
1357664300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0
1357351000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,4.0,1.0,0.0,1.0
1392199000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
1349312300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,2.0,1.0
1388843900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0
1345093100.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,2.0,8.0,2.0,1.0
1389488300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,1.0,0.0,1.0
1356836200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,12.0,3.0,1.0
1356404200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,12.0,3.0,1.0
1368554200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,5.0,1.0,1.0
1355065100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,6.0,12.0,3.0,1.0
1367135900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,5.0,4.0,1.0,1.0
1352473100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,4.0,11.0,2.0,1.0
1390669000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0,1.0,0.0,1.0
1342101500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,1.0,1.0
1337727500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,1.0,1.0
1394960300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0
1340690300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,6.0,1.0,1.0
1359381500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0
1345179500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,3.0,8.0,2.0,1.0
1382911100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,6.0,10.0,2.0,1.0
1377050200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,8.0,2.0,1.0
1333753100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,1.0
1378839400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,2.0,1.0
1370519900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0
1334743000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0
1359266300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,5.0,1.0,0.0,1.0
1393264600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0
1377295100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,8.0,2.0,1.0
1340683100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,6.0,1.0,1.0
1372276700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,6.0,1.0,1.0
1355353100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,2.0,12.0,3.0,1.0
1391979500.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,6.0,2.0,0.0,1.0
1343224700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0
1394305000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,0.0,1.0
1374317800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0
1390147100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,6.0,1.0,0.0,1.0
1341248300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,7.0,1.0,1.0
1344236300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,8.0,2.0,1.0
1378357100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,9.0,2.0,1.0
1338609500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,6.0,1.0,1.0
1376683100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,8.0,2.0,1.0
1367809000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,5.0,1.0,1.0
1343869000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,8.0,2.0,1.0
1367197000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,6.0,4.0,1.0,1.0
1366214300.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,4.0,1.0,1.0
1361905000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,2.0,0.0,1.0
1372384600.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,3.0,6.0,1.0,1.0
1381935500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,10.0,2.0,1.0
1393541900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,2.0,0.0,1.0
1342447100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0
1370959100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,6.0,1.0,1.0
1395143800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
1379005000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,9.0,2.0,1.0
1371067100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,6.0,1.0,1.0
1345762700.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,3.0,8.0,2.0,1.0
1374746200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0
1369857500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,5.0,1.0,1.0
1360601900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0
1347904600.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,2.0,1.0
1339963100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,6.0,1.0,1.0
1389268700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0
1387537000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,3.0,1.0
1348909000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,9.0,2.0,1.0
1372733800.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,7.0,1.0,1.0
1389614300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0
1345352300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,5.0,8.0,2.0,1.0
1387303000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,12.0,3.0,1.0
1361836700.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.0,0.0,1.0
1384520300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,11.0,2.0,1.0
1362495500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,0.0,1.0
1355407100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,12.0,3.0,1.0
1337079400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0
1393163900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,1.0
1389308300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,1.0
1368233900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4.0,5.0,1.0,1.0
1372629500.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,6.0,6.0,1.0,1.0
1336413400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,5.0,1.0,1.0
1378677500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,9.0,2.0,1.0
1347728300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,5.0,9.0,2.0,1.0
1348505900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,9.0,2.0,1.0
1389779800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
1352663900.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,6.0,11.0,2.0,1.0
1385783900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,11.0,2.0,1.0
1345845500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,4.0,8.0,2.0,1.0
1350939500.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,10.0,2.0,1.0
1376225900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,2.0,1.0
1350449900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1.0,10.0,2.0,1.0
1391270300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,1.0
1389218300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,1.0
1340200700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,6.0,1.0,1.0
1390586200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,4.0,1.0,0.0,1.0
1364965100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,4.0,1.0,1.0
1338137900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,1.0,1.0
1374422300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,1.0,1.0
1379908700.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,9.0,2.0,1.0
1336391800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0
1345312600.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,5.0,8.0,2.0,1.0
1348757900.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,9.0,2.0,1.0
1388977000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0,1.0
1345993100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,6.0,8.0,2.0,1.0
1342090600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
1384495100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,11.0,2.0,1.0
1384149500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,11.0,2.0,1.0
1334210300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,4.0,1.0,1.0
1382648300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,10.0,2.0,1.0
1376809100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,5.0,8.0,2.0,1.0
1365929900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0
1387004300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,4.0,12.0,3.0,1.0
1383299800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0
1341226600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0
1336273000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,5.0,5.0,1.0,1.0
1365022700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,4.0,1.0,1.0
1391803100.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,1.0
1390726700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
1367225900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0
1385085400.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,3.0,11.0,2.0,1.0
