UNIX_TS,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,TVE,Hour,Weekday,Month,Season,CWE
0.5889702,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.16666667,0.45454547,0.33333334,0.0
0.6167717,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17391305,0.16666667,0.45454547,0.33333334,0.0
0.010559082,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.73913044,1.0,0.27272728,0.33333334,0.0
0.27698708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17391305,0.8333334,0.8181819,0.6666667,0.0
0.61979675,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.39130434,0.5,0.45454547,0.33333334,0.0
0.5589981,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666667,0.36363637,0.33333334,0.0
0.28720665,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.65217394,0.8333334,0.8181819,0.6666667,0.0
0.40686035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.77490425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6086957,0.6666667,0.8181819,0.6666667,0.0
0.7447052,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5652174,0.5,0.72727275,0.6666667,0.0
0.31066895,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7826087,0.16666667,0.9090909,0.6666667,0.0
0.8947296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04347826,0.16666667,0.0,0.0,0.0
0.79437065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.826087,0.6666667,0.9090909,0.6666667,0.0
0.97208405,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5217391,0.16666667,0.18181819,0.0,0.0
0.6116333,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43478262,0.6666667,0.45454547,0.33333334,0.0
0.033851624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.73913044,0.33333334,0.27272728,0.33333334,0.0
0.26037407,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04347826,0.0,0.8181819,0.6666667,0.0
0.4078884,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.73913044,0.33333334,0.0,0.0,0.0
0.32088852,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21739131,0.33333334,0.9090909,0.6666667,0.0
0.058742523,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9130435,1.0,0.36363637,0.33333334,0.0
0.51669884,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13043478,0.8333334,0.27272728,0.33333334,0.0
0.22412491,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6086957,0.16666667,0.72727275,0.6666667,0.0
0.77381897,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.826087,0.5,0.8181819,0.6666667,0.0
0.55368996,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13043478,0.6666667,0.36363637,0.33333334,0.0
0.030771255,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0,0.27272728,0.33333334,0.0
0.48952293,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.30434784,1.0,0.18181819,0.0,0.0
0.36513138,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5217391,1.0,1.0,1.0,0.0
0.3540535,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.43478262,0.8333334,1.0,1.0,0.0
0.70360184,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5652174,0.16666667,0.6363636,0.6666667,0.0
0.6763706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6956522,0.33333334,0.6363636,0.6666667,0.0
0.36769867,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.39130434,0.16666667,1.0,1.0,0.0
0.82930756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30434784,0.33333334,0.9090909,0.6666667,0.0
0.13192749,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30434784,0.6666667,0.5454545,0.33333334,0.0
0.4127407,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26086956,1.0,0.0,0.0,0.0
0.32357216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17391305,0.6666667,0.9090909,0.6666667,0.0
0.7936287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26086956,0.6666667,0.9090909,0.6666667,0.0
0.648798,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5652174,0.5,0.5454545,0.33333334,0.0
0.19729233,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.6363636,0.6666667,0.0
0.29730988,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.32585526,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.86956525,0.8333334,0.9090909,0.6666667,1.0
0.9126549,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13043478,0.0,0.0,0.0,0.0
0.63013077,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.95652175,0.5,0.5454545,0.33333334,0.0
0.3671856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666667,1.0,1.0,0.0
0.31363678,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.95652175,0.5,0.9090909,0.6666667,0.0
0.23765564,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.47826087,0.6666667,0.72727275,0.6666667,0.0
0.10081673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.33333334,0.45454547,0.33333334,0.0
0.8267975,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.47826087,0.0,0.9090909,0.6666667,0.0
0.6546211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.826087,0.0,0.5454545,0.33333334,0.0
0.8013916,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95652175,0.33333334,0.9090909,0.6666667,0.0
0.8005352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30434784,0.33333334,0.9090909,0.6666667,0.0
0.026601791,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.43478262,0.6666667,0.27272728,0.33333334,0.0
0.6494255,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666667,0.5454545,0.33333334,0.0
0.06838989,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.95652175,1.0,0.36363637,0.33333334,0.0
0.24033546,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43478262,1.0,0.72727275,0.6666667,0.0
0.41827774,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.30434784,0.5,0.0,0.0,0.0
0.41770744,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.33333334,0.0,0.0,0.0
0.9777336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.65217394,0.8333334,0.18181819,0.0,1.0
0.82868004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.86956525,0.16666667,0.9090909,0.6666667,0.0
0.5916538,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.86956525,0.5,0.45454547,0.33333334,0.0
0.48501396,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.18181819,0.0,0.0
0.1445446,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5217391,1.0,0.5454545,0.33333334,0.0
0.7876911,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.95652175,1.0,0.8181819,0.6666667,0.0
0.30381775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7826087,0.5,0.9090909,0.6666667,0.0
0.22857857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.86956525,0.6666667,0.72727275,0.6666667,0.0
0.57452583,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3478261,0.8333334,0.36363637,0.33333334,0.0
0.7639427,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6086957,0.5,0.8181819,0.6666667,0.0
0.39002037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6956522,0.5,0.0,0.0,0.0
0.11531639,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17391305,1.0,0.45454547,0.33333334,0.0
0.54541206,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08695652,0.8333334,0.36363637,0.33333334,0.0
0.99132156,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5652174,0.16666667,0.18181819,0.0,1.0
0.96780014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.39130434,0.8333334,0.18181819,0.0,0.0
0.54792404,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95652175,1.0,0.36363637,0.33333334,0.0
0.90854645,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.13043478,0.6666667,0.0,0.0,0.0
0.23474312,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3478261,0.33333334,0.72727275,0.6666667,0.0
0.7533245,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.86956525,0.33333334,0.8181819,0.6666667,0.0
0.11108971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08695652,0.5,0.45454547,0.33333334,0.0
0.82696724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.0,0.9090909,0.6666667,1.0
0.41884804,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.73913044,0.5,0.0,0.0,0.0
0.14677238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13043478,0.16666667,0.5454545,0.33333334,0.0
0.82759476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04347826,0.16666667,0.9090909,0.6666667,0.0
0.7473316,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.47826087,0.8333334,0.72727275,0.6666667,0.0
0.63092995,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5217391,0.6666667,0.5454545,0.33333334,0.0
0.9631195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.38682365,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3478261,0.16666667,0.0,0.0,0.0
0.38185692,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.73913044,0.6666667,0.0,0.0,0.0
0.9344616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04347826,0.33333334,0.09090909,0.0,0.0
0.25438118,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6956522,0.33333334,0.8181819,0.6666667,0.0
0.881258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21739131,0.8333334,0.0,0.0,0.0
0.1874752,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.86956525,0.33333334,0.6363636,0.6666667,0.0
0.8914757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6956522,0.8333334,0.0,0.0,0.0
0.37369156,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7826087,0.8333334,1.0,1.0,0.0
0.36684227,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7826087,0.0,1.0,1.0,0.0
0.5595112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.39130434,0.16666667,0.36363637,0.33333334,0.0
0.34560585,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.26086956,1.0,1.0,1.0,0.0
0.5370197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.3045044,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26086956,0.6666667,0.9090909,0.6666667,0.0
0.9102001,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3478261,0.8333334,0.0,0.0,0.0
0.14003563,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21739131,0.5,0.5454545,0.33333334,0.0
0.07067299,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.16666667,0.36363637,0.33333334,0.0
0.9782486,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18181819,0.0,0.0
0.11765671,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9130435,0.0,0.45454547,0.33333334,0.0
0.41405487,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21739131,0.0,0.0,0.0,0.0
0.18884468,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.86956525,0.5,0.6363636,0.6666667,0.0
0.78717804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5652174,1.0,0.8181819,0.6666667,0.0
0.69423866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73913044,0.16666667,0.6363636,0.6666667,0.0
0.007648468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.6666667,0.27272728,0.33333334,0.0
0.7226105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43478262,0.16666667,0.72727275,0.6666667,0.0
0.590683,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13043478,0.5,0.45454547,0.33333334,0.0
0.023347855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04347826,0.33333334,0.27272728,0.33333334,0.0
0.41222763,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.8333334,0.0,0.0,0.0
0.9513588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39130434,0.0,0.09090909,0.0,1.0
0.698122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5652174,0.6666667,0.6363636,0.6666667,0.0
0.117544174,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.826087,0.0,0.45454547,0.33333334,0.0
0.6185417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47826087,0.33333334,0.45454547,0.33333334,0.0
0.35017395,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6086957,0.33333334,1.0,1.0,0.0
0.9309807,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0,0.09090909,0.0,1.0
0.15784645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21739131,0.33333334,0.5454545,0.33333334,0.0
0.96785736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43478262,0.8333334,0.18181819,0.0,1.0
0.6509094,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08695652,0.8333334,0.5454545,0.33333334,0.0
0.9019222,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.30434784,1.0,0.0,0.0,0.0
0.1265049,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3478261,0.0,0.5454545,0.33333334,0.0
0.17388725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.95652175,1.0,0.6363636,0.6666667,0.0
0.714962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.86956525,0.33333334,0.72727275,0.6666667,0.0
0.084661484,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.826087,0.6666667,0.45454547,0.33333334,0.0
0.68841743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47826087,0.6666667,0.6363636,0.6666667,0.0
0.54769516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7826087,1.0,0.36363637,0.33333334,0.0
0.16806412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6956522,0.33333334,0.6363636,0.6666667,0.0
0.53799057,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6956522,1.0,0.27272728,0.33333334,0.0
0.5224056,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.30434784,0.33333334,0.27272728,0.33333334,0.0
0.45407104,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.43478262,0.16666667,0.09090909,0.0,1.0
0.6202526,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.73913044,0.5,0.45454547,0.33333334,0.0
0.7717056,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.26086956,0.33333334,0.8181819,0.6666667,0.0
0.95575523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6086957,0.5,0.09090909,0.0,0.0
0.14551544,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21739131,0.0,0.5454545,0.33333334,0.0
0.5976467,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.21739131,0.16666667,0.45454547,0.33333334,0.0
0.9811592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13043478,0.16666667,0.18181819,0.0,0.0
0.7252369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3478261,0.5,0.72727275,0.6666667,0.0
0.5993614,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47826087,0.33333334,0.45454547,0.33333334,0.0
0.19809341,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6086957,0.5,0.6363636,0.6666667,0.0
0.6577015,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04347826,0.5,0.5454545,0.33333334,0.0
0.5801792,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47826087,0.33333334,0.36363637,0.33333334,0.0
0.43340683,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3478261,0.0,0.09090909,0.0,0.0
0.23205948,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39130434,0.0,0.72727275,0.6666667,0.0
0.10612488,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47826087,1.0,0.45454547,0.33333334,0.0
0.88799477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13043478,0.5,0.0,0.0,0.0
0.86053276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08695652,0.6666667,1.0,1.0,0.0
0.24798584,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.62578964,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7826087,0.0,0.5454545,0.33333334,0.0
0.8934746,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13043478,0.0,0.0,0.0,0.0
0.19158554,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.86956525,0.8333334,0.6363636,0.6666667,0.0
0.85682297,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39130434,0.16666667,1.0,1.0,0.0
0.45298767,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.65217394,0.0,0.09090909,0.0,0.0
0.81269646,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17391305,0.6666667,0.9090909,0.6666667,0.0
0.46343422,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26086956,0.16666667,0.18181819,0.0,0.0
0.35103035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21739131,0.5,1.0,1.0,0.0
0.060396194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08695652,0.16666667,0.36363637,0.33333334,0.0
0.94976234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21739131,1.0,0.09090909,0.0,0.0
0.8886223,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.5,0.0,0.0,0.0
0.5544319,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6956522,0.6666667,0.36363637,0.33333334,0.0
0.624136,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5652174,1.0,0.45454547,0.33333334,0.0
0.049835205,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.39130434,0.0,0.36363637,0.33333334,0.0
0.7200432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5652174,1.0,0.72727275,0.6666667,0.0
0.2292614,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3478261,0.8333334,0.72727275,0.6666667,0.0
0.2415924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3478261,0.0,0.72727275,0.6666667,0.0
0.8960991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04347826,0.33333334,0.0,0.0,0.0
0.30752945,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.47826087,1.0,0.9090909,0.6666667,1.0
0.83273315,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.826087,0.6666667,0.9090909,0.6666667,0.0
0.19940567,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5652174,0.6666667,0.6363636,0.6666667,0.0
0.2801857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5217391,0.0,0.8181819,0.6666667,0.0
0.6811657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17391305,1.0,0.6363636,0.6666667,0.0
0.27242088,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.86956525,0.16666667,0.8181819,0.6666667,0.0
0.91973305,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30434784,0.8333334,0.09090909,0.0,0.0
0.8871937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5652174,0.33333334,0.0,0.0,0.0
0.1098938,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.21739131,0.33333334,0.45454547,0.33333334,0.0
0.90888596,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.39130434,0.6666667,0.0,0.0,0.0
0.5025978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.86956525,0.16666667,0.27272728,0.33333334,0.0
0.07718086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3478261,1.0,0.36363637,0.33333334,0.0
0.652565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30434784,1.0,0.5454545,0.33333334,0.0
0.7395668,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.826087,1.0,0.72727275,0.6666667,0.0
0.04949379,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13043478,0.0,0.36363637,0.33333334,0.0
0.19095612,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39130434,0.8333334,0.6363636,0.6666667,0.0
0.24559021,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.26086956,0.5,0.72727275,0.6666667,0.0
0.88336754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826087,1.0,0.0,0.0,0.0
0.20174599,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26086956,1.0,0.6363636,0.6666667,0.0
